pm25_BETR012,Date,pm25_BETR001,pm25_BETN043,pm25_BETB011,pm10_BETR012,pm10_BETR001,pm10_BETN043,pm10_BETB011,pm10_BETWOL1
17.218749643749998,2011-03-24 00:00:00,24.443749905,28.06249976125,19.24374962,27.875,26.125,22.9375,26.25,11.0
6.75,2011-03-25 00:00:00,17.468749881249998,11.78749996375,31.1375000475,33.875,16.375,26.875,21.0625,12.375
9.9375,2011-03-26 00:00:00,19.7374999525,11.0,23.618750095000003,36.3125,28.625,15.8125,31.0625,11.125
13.72500002375,2011-03-27 00:00:00,19.84375,13.61249983375,25.2749998575,25.1875,33.25,40.125,28.9375,15.875
15.31250011875,2011-03-28 00:00:00,44.981250285,31.99375033375,24.431250095,19.9375,29.125,59.875,27.8125,18.1875
11.41875010625,2011-03-29 00:00:00,19.89375019,26.3875000475,29.125,37.25,37.5,27.5,33.875,25.375
35.40625,2011-03-30 00:00:00,23.299999715,24.5625,43.33750009625,43.3125,48.4375,34.9375,62.0625,19.875
30.174999715,2011-03-31 00:00:00,18.7312500475,10.54374992875,67.1437506675,33.375,34.9375,17.3125,36.3125,19.875
8.831249952499999,2011-04-01 00:00:00,16.53125,13.76875019,37.27499914125,34.75,24.8125,16.8125,32.9375,19.9375
14.1375000475,2011-04-02 00:00:00,19.974999905,19.3124997625,56.77499961875,30.5625,28.6875,22.9375,37.1875,34.625
14.70000016625,2011-04-03 00:00:00,21.25,17.90000021375,57.5874996175,22.9375,39.4375,29.875,30.6875,31.25
25.33750033375,2011-04-04 00:00:00,22.962500095,15.97500002375,69.3374986625,17.5625,290.25,30.875,37.4375,34.375
44.18750024,2011-04-05 00:00:00,24.5250003325,38.88750028625,35.17499995125,26.8125,45.625,32.0,33.9375,22.1875
32.24999976,2011-04-06 00:00:00,25.3375003325,37.76875019125,19.818749905,26.5625,23.8125,35.8125,28.0,13.6875
9.11874997625,2011-04-07 00:00:00,26.59375,17.5312497625,36.462500095,26.5625,24.625,22.5,29.125,14.6875
15.631249905,2011-04-08 00:00:00,36.174999715,11.09375011875,45.32499980875,31.8125,19.3125,46.875,27.8125,24.1875
9.03124988125,2011-04-09 00:00:00,26.9250004275,19.1000001425,58.24374914125,49.125,21.9375,78.875,26.25,38.6875
6.59375006,2011-04-10 00:00:00,24.162499905,37.21874976,32.49375009625,28.3125,25.625,76.375,27.0625,33.5
7.45625013125,2011-04-11 00:00:00,15.09375,49.98749923625,38.45625019125,24.625,36.3125,52.5,29.75,13.3125
10.068749905,2011-04-12 00:00:00,18.293750285,43.98750067,25.799999715,25.5,25.0625,36.9375,27.4375,14.4375
8.087499917499999,2011-04-13 00:00:00,21.14375019,18.9125001425,13.46875005875,20.8125,32.375,19.625,34.0,13.3125
9.33749997625,2011-04-14 00:00:00,19.6375000475,19.37500011875,17.562500118750002,38.5,35.25,16.5,37.5,13.625
8.2437499175,2011-04-15 00:00:00,17.43125021375,16.3125002375,43.44374942625,28.375,38.875,44.25,38.75,27.8125
7.43124991625,2011-04-16 00:00:00,17.00625002375,12.9937498575,39.724999905,21.3125,29.5,66.1875,39.4375,36.6875
10.1812498575,2011-04-17 00:00:00,29.69999981,12.46875,30.837499620000003,21.625,26.1875,50.9375,23.1875,23.875
11.10000002375,2011-04-18 00:00:00,27.2124998575,17.099999905,29.9625005725,14.8125,22.1875,32.375,23.5625,15.9375
14.5125000475,2011-04-19 00:00:00,14.36874997625,14.43750011875,13.68124997625,23.25,22.1875,31.375,35.375,25.3125
19.587500095,2011-04-20 00:00:00,15.443749905,14.09375011875,20.4375001775,19.0625,30.5,24.75,21.5,27.3125
27.3125002375,2011-04-21 00:00:00,12.8312499525,16.86249983375,53.068749905,25.875,13.1875,19.875,23.4375,15.5
18.22500002375,2011-04-22 00:00:00,13.85624992875,12.63749992875,48.7437496175,21.75,16.0,32.0625,14.75,10.4375
16.88124978625,2011-04-23 00:00:00,15.71875011875,13.0249998575,41.24375009375,30.75,8.6875,64.0625,33.625,18.8125
21.0874998575,2011-04-24 00:00:00,15.12499988125,16.84999978625,37.6062493325,29.5,31.4375,52.375,37.0,27.9375
15.193749905,2011-04-25 00:00:00,14.46249997625,17.1750004275,23.700000166250003,33.5625,37.4375,19.125,21.9375,24.0
11.631249905,2011-04-26 00:00:00,17.31875002375,20.33125007125,11.031249881249998,21.25,17.6875,35.0625,20.5,20.5625
15.6687501075,2011-04-27 00:00:00,17.525000095,31.06874990375,14.70625007125,24.5,18.1875,37.5625,16.375,12.5625
8.25,2011-04-28 00:00:00,22.66874981,24.6000001425,11.98124998875,19.0625,11.8125,19.75,17.0,16.8125
8.08749997625,2011-04-29 00:00:00,25.16874981,19.2062499525,12.68749988125,22.25,13.6875,18.9375,18.75,21.25
8.42500001125,2011-04-30 00:00:00,32.087500335,25.424999715,25.11875033375,23.0,14.6875,35.6875,19.0,21.6875
11.9624998575,2011-05-01 00:00:00,32.468750237500004,30.69374942875,34.6437504275,16.375,15.625,30.3125,19.0625,15.6875
16.743749738749997,2011-05-02 00:00:00,35.0937495225,20.14999997625,32.293750286249995,12.3125,16.0,30.75,19.6875,43.5625
25.556250095000003,2011-05-03 00:00:00,28.8874993325,19.33124983375,12.118750155,21.9375,21.125,23.9375,24.3125,23.9375
24.5625,2011-05-04 00:00:00,19.78749978625,24.94999981,10.3312499525,29.1875,22.0,16.375,18.875,11.9375
33.224999905,2011-05-05 00:00:00,16.468750356250002,11.38125002375,18.9374997625,24.4375,18.0625,21.5,28.125,18.125
13.64999997625,2011-05-06 00:00:00,19.43749988125,10.1875,14.3250000475,15.625,26.5625,31.4375,26.0625,24.0
9.09999990625,2011-05-07 00:00:00,30.8187501425,12.03125,10.85624998875,16.1875,39.5,29.0625,40.5,33.25
11.53750002375,2011-05-08 00:00:00,30.4812500475,18.699999928750003,17.7562501425,11.25,42.125,27.5625,30.8125,53.25
8.39375001125,2011-05-09 00:00:00,15.4624998575,25.2999999525,8.368749975,12.875,42.6875,43.125,44.875,33.75
13.12500011875,2011-05-10 00:00:00,12.66250002375,26.318749903750003,9.29374981,14.25,38.25,27.6875,25.75,15.0625
6.66250005375,2011-05-11 00:00:00,13.44375002375,35.18750000125,8.11250013125,15.0625,24.4375,13.5625,17.875,20.75
8.243749975,2011-05-12 00:00:00,17.062499881249998,50.15624904375,21.75624978625,15.1875,17.5,20.3125,19.8125,14.625
8.90625,2011-05-13 00:00:00,23.60624981,16.18124997625,18.756249905,21.9375,32.4375,33.5625,26.9375,10.3125
7.99999994,2011-05-14 00:00:00,28.418750285,12.95624983375,8.1999999275,21.5625,45.3125,95.8125,47.3125,10.3125
15.1062500475,2011-05-15 00:00:00,28.825000285,15.48750007125,32.46250033375,20.1875,44.6875,65.75,28.0,10.3125
21.7562501425,2011-05-16 00:00:00,15.13750016625,16.399999976249998,36.987500190000006,19.9375,17.75,47.6875,19.875,10.3125
8.19375008375,2011-05-17 00:00:00,25.256249905,18.4687502375,23.787499962500004,35.0625,18.25,30.3125,20.5625,15.0
7.7375000125,2011-05-18 00:00:00,34.40000009625,21.2499997625,17.431250095,36.6875,19.3125,26.5,28.8125,15.0
15.456249714999998,2011-05-19 00:00:00,13.97500002375,18.125,29.256249905,40.25,19.25,19.5625,35.0,15.0
10.474999905,2011-05-20 00:00:00,12.83749997625,12.00625002375,34.57500028625,20.5625,30.1875,23.3125,19.6875,15.0
10.7312500475,2011-05-21 00:00:00,16.887499809999998,14.36874997625,38.24375057375,12.9375,40.875,24.25,18.625,21.25
12.1062500475,2011-05-22 00:00:00,31.61250019,16.131250261250003,38.0375003825,23.5625,41.8125,38.5,29.125,19.5
18.1375000475,2011-05-23 00:00:00,34.25625014375,14.506249905,14.46875011875,38.3125,19.875,31.1875,39.1875,16.3125
28.24375009625,2011-05-24 00:00:00,27.76875019,26.162499905,25.71875,25.75,27.125,27.0,18.125,8.25
20.3125,2011-05-25 00:00:00,14.31875002375,33.993750335,20.80625021375,15.8125,35.75,18.625,13.5,14.8125
16.6562502375,2011-05-26 00:00:00,17.57499992875,12.55000007125,10.7062499525,14.875,21.0,16.25,30.4375,16.5
35.556250335,2011-05-27 00:00:00,19.931250095,12.275000095,9.162499965,13.75,13.8125,27.3125,26.6875,16.6875
26.15625,2011-05-28 00:00:00,23.162499905,24.81249976125,11.443749905,30.1875,19.625,31.9375,25.0625,27.625
22.1749999525,2011-05-29 00:00:00,18.8187496675,18.30000019,11.96249997625,35.3125,31.1875,33.75,9.9375,34.125
26.2874996675,2011-05-30 00:00:00,43.181250095,19.0812499525,12.174999714999998,34.4375,31.6875,49.9375,15.1875,18.75
33.90625023875,2011-05-31 00:00:00,40.462500572500005,18.437500237500004,18.81874978625,15.1875,25.25,36.1875,17.5,19.8125
31.27500033375,2011-06-01 00:00:00,20.4750001425,31.63750052625,14.650000095,26.9375,14.3125,35.75,21.9375,30.5625
25.01249981,2011-06-02 00:00:00,17.09375,40.69999933375,9.29375016625,29.8125,16.875,27.9375,17.1875,34.8125
11.66874981,2011-06-03 00:00:00,22.34375,37.31875038125,15.537499905,16.0625,19.6875,39.3125,35.875,21.6875
6.3624999825,2011-06-04 00:00:00,40.80000019375,30.00000000125,14.9624998575,13.4375,24.875,41.1875,36.5,21.3125
8.03750014375,2011-06-05 00:00:00,57.3937506675,26.41250038125,12.24999988125,15.0625,19.0,44.375,18.875,23.875
11.7687499525,2011-06-06 00:00:00,42.70000076375,37.99375009375,38.1562504775,31.25,41.5625,48.125,10.25,14.0625
14.4500000475,2011-06-07 00:00:00,16.82499992875,48.4250001925,40.1625003825,24.1875,41.0625,35.8125,17.5,13.0625
12.0750000475,2011-06-08 00:00:00,23.224999905,41.46875,50.23750019,23.5625,17.0625,18.625,35.3125,16.3125
12.2062499525,2011-06-09 00:00:00,15.25,47.86874961625001,52.77500009625,11.8125,14.5,21.8125,57.75,20.5625
12.53125011875,2011-06-10 00:00:00,12.868750095,50.16874981,69.24999952375,16.9375,19.375,32.0,39.125,25.5625
23.7999999525,2011-06-11 00:00:00,13.64999997625,49.6187496175,41.8249990925,17.6875,46.75,40.9375,17.3125,29.75
16.7500002375,2011-06-12 00:00:00,16.37499988125,31.86875033625,12.63125002375,22.4375,58.125,47.875,19.9375,37.75
16.29999983375,2011-06-13 00:00:00,13.59375011875,11.88749981,18.2500002375,15.875,41.6875,85.0625,15.4375,40.75
27.45624995125,2011-06-14 00:00:00,18.65624988125,10.0,18.43124997625,41.75,19.1875,106.4375,12.25,14.9375
38.9437503825,2011-06-15 00:00:00,14.72499978625,12.3875000475,30.39375019,41.9375,22.8125,69.3125,14.9375,18.125
24.0187499525,2011-06-16 00:00:00,12.8187501425,14.63125002375,33.724999665,16.8125,15.8125,21.0,17.5625,17.875
10.087500095,2011-06-17 00:00:00,15.63125002375,12.8875000475,41.14999961875,15.5,14.625,30.4375,19.0,22.25
20.4562499525,2011-06-18 00:00:00,17.70624983375,16.20000016625,19.04999983375,18.5625,18.5,30.75,16.9375,21.5
18.5625,2011-06-19 00:00:00,20.900000095,10.78125,18.193749905,32.75,24.1875,28.5,12.8125,13.9375
27.81249976125,2011-06-20 00:00:00,31.12500023875,20.2312500475,14.41874992875,52.6875,25.875,27.1875,9.375,15.25
30.36249971375,2011-06-21 00:00:00,33.36874997625,24.918750286250003,13.67499983375,38.5625,16.75,32.875,15.0625,10.3125
28.15625,2011-06-22 00:00:00,30.68125057125,30.94374990625,10.45625001125,20.375,17.4375,22.0,15.0625,18.125
18.69999981,2011-06-23 00:00:00,22.54374981,27.224999666250003,9.52499997625,19.8125,11.25,27.0,16.8125,23.875
12.94999992875,2011-06-24 00:00:00,34.1437501925,45.5687503825,11.94999992875,14.0625,17.875,32.1875,26.125,22.5
11.7937500475,2011-06-25 00:00:00,38.32500052625,54.11249971375,11.81249988125,12.6875,18.6875,34.5625,28.6875,32.625
17.84375,2011-06-26 00:00:00,19.0625,26.84375,7.8937500125,14.875,26.6875,43.8125,24.4375,33.875
19.9187495725,2011-06-27 00:00:00,29.706249475,20.21875,8.1437499525,21.75,36.4375,76.6875,17.75,13.875
24.8125002375,2011-06-28 00:00:00,28.11874961875,28.39374971375,10.64999997625,22.375,35.3125,35.875,22.875,18.1875
14.35625016625,2011-06-29 00:00:00,14.78125,37.06875038125,16.58125007125,11.4375,27.8125,17.75,32.1875,19.6875
29.31875014375,2011-06-30 00:00:00,14.06875002375,33.69375014375,15.8187496675,12.875,23.0625,40.375,19.25,17.9375
23.6187498575,2011-07-01 00:00:00,18.106250285,27.637500285,10.71875,10.25,36.4375,29.75,16.375,19.1875
12.63750016625,2011-07-02 00:00:00,23.6187498575,33.8187501425,13.24374997625,18.3125,33.6875,41.8125,24.625,33.0
11.38749992875,2011-07-03 00:00:00,31.38124966625,21.5937497625,8.48124987,16.4375,21.0625,34.625,10.6875,35.8125
16.8562500475,2011-07-04 00:00:00,35.39375042875,16.2937500475,8.6687500475,21.6875,26.1875,58.0,12.4375,37.0
57.437500475,2011-07-05 00:00:00,42.306250095,27.57499980875,19.57499992875,31.875,25.125,58.5,12.4375,25.0625
63.64375066625,2011-07-06 00:00:00,22.04374992875,31.8562500475,16.24374997625,37.25,13.0,49.5,19.25,34.375
56.55625009625,2011-07-07 00:00:00,14.99374997625,29.96875,34.96875,21.9375,14.75,58.625,21.25,41.4375
32.84374976125,2011-07-08 00:00:00,12.94375002375,30.1625001425,42.93749976125,22.375,23.5625,44.5,30.1875,40.8125
23.837500095,2011-07-09 00:00:00,13.900000095,33.15625047625,8.8875000475,30.5625,26.75,69.9375,30.1875,33.375
34.0000004775,2011-07-10 00:00:00,15.54374992875,30.006249905,8.893750011249999,23.375,31.25,124.0625,38.0,36.6875
31.506249905,2011-07-11 00:00:00,16.268749952500002,26.624999998750003,10.568749905,16.5625,38.9375,105.625,38.0,39.75
36.98125004875,2011-07-12 00:00:00,29.97500002375,17.79374981,11.006249905,23.375,54.75,73.625,43.875,40.9375
33.11249995125,2011-07-13 00:00:00,18.16249954875,21.900000095,19.32499992875,13.125,48.0625,64.6875,19.0625,34.1875
44.42500019125,2011-07-14 00:00:00,14.2999999525,40.76875043,11.4562499525,17.125,15.625,80.3125,14.5625,31.375
61.912499905,2011-07-15 00:00:00,16.343749881249998,61.6937494275,14.33125007125,16.5625,19.125,57.9375,17.375,13.125
64.50000000125,2011-07-16 00:00:00,14.11874997625,62.587498665,10.05000013,24.5,20.5625,28.25,17.5,15.625
32.57500004875,2011-07-17 00:00:00,24.8687503325,62.57499981,8.4375,27.0,22.4375,27.4375,17.1875,14.75
33.31250023875,2011-07-18 00:00:00,34.712500335,38.506249905,7.12500012,37.0,23.9375,20.75,10.9375,14.0
42.0750000475,2011-07-19 00:00:00,22.1000001425,40.7562503825,8.68125003625,36.125,36.5625,23.375,14.5,21.625
56.97499990375,2011-07-20 00:00:00,12.7687499525,31.000000236250003,10.56249988125,41.8125,21.875,32.4375,17.375,23.5625
60.125000955,2011-07-21 00:00:00,23.35624981,50.76249980875,14.9874999525,20.9375,12.8125,22.8125,15.25,23.0
53.43750000125,2011-07-22 00:00:00,18.0937502375,44.49375009625,25.2124997375,18.8125,23.0625,34.3125,19.6875,29.25
51.40624999875,2011-07-23 00:00:00,19.2625000475,65.3624997125,22.63124954625,20.5,25.0,43.375,17.9375,25.8125
33.45000028625,2011-07-24 00:00:00,19.6062500475,67.5750002875,7.68749994125,12.25,29.8125,83.875,27.375,18.375
25.78125,2011-07-25 00:00:00,31.0874998575,79.39374923624999,12.618750095,17.0625,45.6875,40.6875,38.9375,23.5625
16.2625000475,2011-07-26 00:00:00,34.1375000475,48.41874981,12.6375000475,11.5625,44.5625,65.8125,16.8125,44.6875
17.63749992875,2011-07-27 00:00:00,42.60624980875001,54.9687504775,7.17500007125,17.375,13.9375,83.9375,8.75,27.5625
18.818749905,2011-07-28 00:00:00,29.01874971375,66.51874971375,6.9624999775,22.1875,21.875,43.1875,18.25,17.3125
16.756249905,2011-07-29 00:00:00,27.7124998575,73.43750047625,7.23749992375,21.9375,22.125,39.3125,17.9375,23.3125
15.6562502375,2011-07-30 00:00:00,47.09999990375,97.15625,7.4562499525,27.375,25.875,62.5,20.1875,23.375
15.04375040375,2011-07-31 00:00:00,46.9812507625,107.94999981,11.19375026125,29.75,25.8125,69.625,23.0625,24.625
15.28750038,2011-08-01 00:00:00,43.86249971375,77.08749961875,7.9125002025,15.375,45.875,51.875,34.5625,28.5625
13.343749881249998,2011-08-02 00:00:00,52.0124998075,47.7875003825,10.43125021375,9.375,45.6875,56.9375,38.125,28.4375
11.98750007125,2011-08-03 00:00:00,53.7124996175,34.73125052625,10.76875001125,19.8125,53.0625,65.1875,43.0625,18.9375
9.65625,2011-08-04 00:00:00,48.56875038,20.868750095,9.88125002375,18.0,38.125,27.4375,31.375,11.4375
10.46874988125,2011-08-05 00:00:00,31.26249957,32.83125042875,10.650000095,18.0625,36.625,41.875,30.6875,16.5
11.25625026125,2011-08-06 00:00:00,15.27499997625,40.825000285,9.77499997625,23.625,59.375,70.375,53.4375,22.4375
10.62500011875,2011-08-07 00:00:00,11.79374992875,24.26249981,13.2687499525,34.8125,66.25,79.4375,51.3125,22.8125
18.98750030875,2011-08-08 00:00:00,13.318749905,23.6812498575,17.30000019,39.4375,58.0625,49.5,50.25,23.3125
23.30625021375,2011-08-09 00:00:00,19.48750019,22.8500001425,14.99374997625,28.4375,68.6875,33.3125,48.4375,17.375
14.91874992875,2011-08-10 00:00:00,20.4812500475,22.2562501425,42.77499985625,40.375,67.5,58.375,54.75,27.0625
8.6874998825,2011-08-11 00:00:00,17.64375007125,17.149999738749997,45.42500019125,40.875,61.9375,33.375,56.3125,18.8125
6.5625,2011-08-12 00:00:00,16.00625002375,15.331249714999998,37.82499981,39.875,56.3125,41.75,36.75,12.9375
8.0750000475,2011-08-13 00:00:00,19.44375002375,15.79374992875,40.28125,46.875,38.875,36.375,12.25,15.625
8.98124992875,2011-08-14 00:00:00,32.68124961875,15.6687500475,30.98749995125,43.8125,13.0625,43.125,14.375,33.125
16.96250021375,2011-08-15 00:00:00,29.4750001425,16.3062498575,8.7374999525,38.4375,18.9375,58.9375,13.5625,60.25
14.77499997625,2011-08-16 00:00:00,27.58125019125,19.112499715,11.75,15.5,19.6875,75.125,14.6875,61.6875
15.08749997625,2011-08-17 00:00:00,36.2499997625,18.2000000475,15.31875026125,17.375,20.0,85.0,18.0625,57.875
14.76875007125,2011-08-18 00:00:00,51.487499715,26.40625,15.98750007125,18.5,20.375,97.625,23.3125,32.4375
20.6749999525,2011-08-19 00:00:00,28.5875003325,21.0187499525,12.11874997625,21.5625,26.25,81.9375,14.125,38.5
18.25625002375,2011-08-20 00:00:00,19.78125,17.72499978625,10.30624997625,18.9375,24.875,103.75,20.5625,38.375
15.56874978625,2011-08-21 00:00:00,24.48124981,14.01250016625,10.368750095,28.1875,37.1875,47.9375,31.875,45.9375
13.937499881249998,2011-08-22 00:00:00,29.94375038125,13.57499981,8.9500000475,16.875,44.375,62.0625,34.1875,48.3125
12.5437500475,2011-08-23 00:00:00,34.00624990625,17.4937503325,8.81249994125,22.1875,27.0,54.0,25.125,56.25
21.6249997625,2011-08-24 00:00:00,35.4312500975,21.2437498575,11.08124983375,32.0,31.6875,114.6875,40.9375,58.75
20.7812497625,2011-08-25 00:00:00,33.86249995375,28.72500038125,20.9062502375,28.375,65.4375,130.25,59.1875,80.6875
16.918749809999998,2011-08-26 00:00:00,23.987499715,27.3937499525,15.46874988125,27.9375,56.9375,163.6875,32.8125,77.25
10.94375002375,2011-08-27 00:00:00,19.26249992875,27.51249981,18.34374988125,43.8125,32.25,72.8125,17.9375,30.0
16.67500007125,2011-08-28 00:00:00,21.84375,27.4624998575,19.306250095000003,49.25,44.375,87.0625,28.8125,49.875
12.4187500475,2011-08-29 00:00:00,25.3812501425,32.13125038375,19.16875016625,33.5,49.0,88.0625,35.4375,68.875
8.72499996375,2011-08-30 00:00:00,28.58124971375,23.237499715,17.72500002375,22.3125,32.1875,103.25,35.1875,83.0625
7.493749975,2011-08-31 00:00:00,30.71875023875,22.48124981,19.08125019,30.1875,33.75,191.125,28.8125,77.5625
9.4374997625,2011-09-01 00:00:00,28.71250021375,18.14375019,12.5249998575,32.125,40.9375,187.875,35.5,68.9375
11.5249998575,2011-09-02 00:00:00,34.33124995125,20.89375019,11.531250118750002,35.625,30.875,105.875,15.4375,51.1875
10.74375003625,2011-09-03 00:00:00,25.974999905,25.7937500475,12.58124983375,29.5625,16.125,75.625,14.1875,31.5625
10.74375003625,2011-09-04 00:00:00,19.837500095,26.437500237500004,16.68750011875,29.5625,26.5625,49.4375,25.625,21.8125
14.19999981,2011-09-05 00:00:00,17.606250047499998,23.143749715,21.71250021375,36.9375,38.8125,33.1875,32.25,20.375
15.5562498575,2011-09-06 00:00:00,36.4874999525,16.97499978625,18.19375002375,16.0,28.75,67.875,30.5625,24.0625
24.40624988125,2011-09-07 00:00:00,65.31250047750001,20.7499997625,13.3999998575,16.25,28.9375,74.375,32.375,17.75
27.6249997625,2011-09-08 00:00:00,68.37500047625,17.093750118750002,14.01875007125,22.4375,19.0625,41.875,32.0,21.875
31.756249905,2011-09-09 00:00:00,65.7875003825,15.3500001425,20.0874998575,29.0,36.625,55.0,35.375,18.8125
17.306250095000003,2011-09-10 00:00:00,35.31875038125,15.493750095,11.3374998575,28.125,28.125,32.25,22.8125,22.5
17.293750285,2011-09-11 00:00:00,45.0375003825,14.837500095,12.78750002375,29.8125,21.1875,42.6875,17.9375,18.4375
23.80624962,2011-09-12 00:00:00,34.16249966625,16.3500001425,11.6437499525,29.125,18.9375,26.75,18.375,11.4375
29.1999999275,2011-09-13 00:00:00,61.01249980874999,14.6187498575,9.775000095,35.4375,26.3125,26.625,40.3125,15.0
25.83125019,2011-09-14 00:00:00,55.4937491425,18.400000332500003,15.556250095,24.75,62.0,33.375,72.125,15.125
31.9062495225,2011-09-15 00:00:00,68.556250095,17.081249952500002,9.56875002375,17.75,69.5,33.75,71.6875,14.75
